PT	AU	BA	CA	GP	RI	OI	BE	Z2	AU	AA	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	VN	VH	DI	D2	L1	L2	L3	EA	SU	DT	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZR	ZA	ZB	ZS	Z9	U1	U2	SN	EI	BN	G1	NR	CR	LA	AS	AC	CG	DG	C1	C3	EC	DE	DA	UT	PM	
J	Zhu, Kaijie; Wang, Jindong; Zhou, Jiaheng; Wang, Zeek; Chen, Hao; Wang, Yidong; Yang, Linyi; Ye, Wei; Gong, Neil Zhenqiang; Zhang, Yue; Xie, Xing				wang, jindong/ACD-8485-2022; Zhu, Kaijie/KHX-8423-2024						PromptRobust: Towards Evaluating the Robustness of Large Language Models on Adversarial Prompts								Arxiv											4	4;2024-07-16;https://www.arxiv.org/abs/2306.04528v5| 3;2023-10-18;https://www.arxiv.org/abs/2306.04528v4| 2;2023-08-24;https://www.arxiv.org/abs/2306.04528v3| 1;2023-06-07;https://www.arxiv.org/abs/2306.04528v2	arXiv:2306.04528			http://creativecommons.org/licenses/by/4.0/	http://creativecommons.org/licenses/by/4.0/			preprint	Jul 16 2024	2024	The increasing reliance on Large Language Models (LLMs) across academia and industry necessitates a comprehensive understanding of their robustness to prompts. In response to this vital need, we introduce PromptRobust, a robustness benchmark designed to measure LLMs' resilience to adversarial prompts. This study uses a plethora of adversarial textual attacks targeting prompts across multiple levels: character, word, sentence, and semantic. The adversarial prompts, crafted to mimic plausible user errors like typos or synonyms, aim to evaluate how slight deviations can affect LLM outcomes while maintaining semantic integrity. These prompts are then employed in diverse tasks including sentiment analysis, natural language inference, reading comprehension, machine translation, and math problem-solving. Our study generates 4,788 adversarial prompts, meticulously evaluated over 8 tasks and 13 datasets. Our findings demonstrate that contemporary LLMs are not robust to adversarial prompts. Furthermore, we present a comprehensive analysis to understand the mystery behind prompt robustness and its transferability. We then offer insightful robustness analysis and pragmatic recommendations for prompt composition, beneficial to both researchers and everyday users.																																	2024-07-25	PPRN:73040087		
J	Zeng, Yi; Lin, Hongpeng; Zhang, Jingwen; Yang, Diyi; Jia, Ruoxi; Shi, Weiyan				zeng, yi/KFS-5661-2024; Zhang, Jingwen/ABC-4769-2021; Shi, Weiyan/JOK-7836-2023						How Johnny Can Persuade LLMs to Jailbreak Them: Rethinking Persuasion to Challenge AI Safety by Humanizing LLMs								Arxiv											2	2;2024-01-23;https://www.arxiv.org/abs/2401.06373v2| 1;2024-01-12;https://www.arxiv.org/abs/2401.06373v1	arXiv:2401.06373			http://arxiv.org/licenses/nonexclusive-distrib/1.0/	http://arxiv.org/licenses/nonexclusive-distrib/1.0/			preprint	Jan 23 2024	2024	Most traditional AI safety research has approached AI models as machines and centered on algorithm-focused attacks developed by security experts. As large language models (LLMs) become increasingly common and competent, non-expert users can also impose risks during daily interactions. This paper introduces a new perspective to jailbreak LLMs as human-like communicators, to explore this overlooked intersection between everyday language interaction and AI safety. Specifically, we study how to persuade LLMs to jailbreak them. First, we propose a persuasion taxonomy derived from decades of social science research. Then, we apply the taxonomy to automatically generate interpretable persuasive adversarial prompts (PAP) to jailbreak LLMs. Results show that persuasion significantly increases the jailbreak performance across all risk categories: PAP consistently achieves an attack success rate of over $92%$ on Llama 2-7b Chat, GPT-3.5, and GPT-4 in $10$ trials, surpassing recent algorithm-focused attacks. On the defense side, we explore various mechanisms against PAP and, found a significant gap in existing defenses, and advocate for more fundamental mitigation for highly interactive LLMs																																	2024-05-25	PPRN:87156156		
J	Yang, John; Jimenez, Carlos E.; Wettig, Alexander; Lieret, Kilian; Yao, Shunyu; Narasimhan, Karthik; Press, Ofir										SWE-agent: Agent-Computer Interfaces Enable Automated Software Engineering								Arxiv											3	3;2024-11-11;https://www.arxiv.org/abs/2405.15793v3| 2;2024-05-30;https://www.arxiv.org/abs/2405.15793v2| 1;2024-05-06;https://www.arxiv.org/abs/2405.15793v1	arXiv:2405.15793			http://creativecommons.org/licenses/by/4.0/	http://creativecommons.org/licenses/by/4.0/			preprint	Nov 11 2024	2024	Language model (LM) agents are increasingly being used to automate complicated tasks in digital environments. Just as humans benefit from powerful software applications, such as integrated development environments, for complex tasks like software engineering, we posit that LM agents represent a new category of end users with their own needs and abilities, and would benefit from specially-built interfaces to the software they use. We investigate how interface design affects the performance of language model agents. As a result of this exploration, we introduce SWE-agent: a system that facilitates LM agents to autonomously use computers to solve software engineering tasks. SWE-agent's custom agent-computer interface (ACI) significantly enhances an agent's ability to create and edit code files, navigate entire repositories, and execute tests and other programs. We evaluate SWE-agent on SWE-bench and HumanEvalFix, achieving state-of-the-art performance on both with a pass@1 rate of 12.5% and 87.7%, respectively, far exceeding the previous state-of-the-art achieved with non-interactive LMs. Finally, we provide insight on how the design of the ACI can impact agents' behavior and performance.																																	2024-12-18	PPRN:89052255		
J	Towers, Mark; Kwiatkowski, Ariel; Terry, Jordan; Balis, John U.; De Cola, Gianluca; Deleu, Tristan; Goulao, Manuel; Kallinteris, Andreas; Krimmel, Markus; Arjun, KG; Perez-Vicente, Rodrigo; Pierre, Andrea; Schulhoff, Sander; Tai, Jun Jet; Tan, Hannah; Younis, Omar G.				T, Jun/AAG-4954-2021						Gymnasium: A Standard Interface for Reinforcement Learning Environments								Arxiv											3	3;2024-11-08;https://www.arxiv.org/abs/2407.17032v3| 2;2024-10-09;https://www.arxiv.org/abs/2407.17032v2| 1;2024-07-24;https://www.arxiv.org/abs/2407.17032v1	arXiv:2407.17032			http://creativecommons.org/licenses/by/4.0/	http://creativecommons.org/licenses/by/4.0/			preprint	Nov 08 2024	2024	Reinforcement Learning (RL) is a continuously growing field that has the potential to revolutionize many areas of artificial intelligence. However, despite its promise, RL research is often hindered by the lack of standardization in environment and algorithm implementations. This makes it difficult for researchers to compare and build upon each other's work, slowing down progress in the field. Gymnasium is an open-source library that provides a standard API for RL environments, aiming to tackle this issue. Gymnasium's main feature is a set of abstractions that allow for wide interoperability between environments and training algorithms, making it easier for researchers to develop and test RL algorithms. In addition, Gymnasium provides a collection of easy-to-use environments, tools for easily customizing environments, and tools to ensure the reproducibility and robustness of RL research. Through this unified framework, Gymnasium significantly streamlines the process of developing and testing RL algorithms, enabling researchers to focus more on innovation and less on implementation details. By providing a standardized platform for RL research, Gymnasium helps to drive forward the field of reinforcement learning and unlock its full potential. 																																	2024-12-16	PPRN:91057907		
J	Zhang, Duzhen; Yu, Yahan; Dong, Jiahua; Li, Chenxing; Su, Dan; Chu, Chenhui; Yu, Dong				Zhang, Duzhen/LXV-7949-2024						MM-LLMs: Recent Advances in MultiModal Large Language Models								Arxiv											3	3;2024-05-28;https://www.arxiv.org/abs/2401.13601v5| 2;2024-02-20;https://www.arxiv.org/abs/2401.13601v4| 1;2024-01-25;https://www.arxiv.org/abs/2401.13601v2	arXiv:2401.13601			http://arxiv.org/licenses/nonexclusive-distrib/1.0/	http://arxiv.org/licenses/nonexclusive-distrib/1.0/			preprint	May 28 2024	2024	In the past year, MultiModal Large Language Models (MM-LLMs) have undergone substantial advancements, augmenting off -the -shelf LLMs to support MM inputs or outputs via cost-effective training strategies. The resulting models not only preserve the inherent reasoning and decision -making capabilities of LLMs but also empower a diverse range of MM tasks. In this paper, we provide a comprehensive survey aimed at facilitating further research of MM-LLMs. Initially, we outline general design formulations for model architecture and training pipeline. Subsequently, we introduce a taxonomy encompassing 126 MM-LLMs, each characterized by its specific formulations. Furthermore, we review the performance of selected MM-LLMs on mainstream benchmarks and summarize key training recipes to enhance the potency of MM-LLMs. Finally, we explore promising directions for MM-LLMs while concurrently maintaining a real-time tracking website1 1 for the latest developments in the field. We hope that this survey contributes to the ongoing advancement of the MM-LLMs domain.																																	2024-06-13	PPRN:87335927		
J	Azerbayev, Zhangir; Schoelkopf, Hailey; Paster, Keiran; Dos Santos, Marco; McAleer, Stephen; Jiang, Albert Q.; Deng, Jia; Biderman, Stella; Welleck, Sean										Llemma: An Open Language Model For Mathematics								Arxiv											3	3;2024-03-15;https://www.arxiv.org/abs/2310.10631v3| 2;2023-12-01;https://www.arxiv.org/abs/2310.10631v2| 1;2023-10-16;https://www.arxiv.org/abs/2310.10631v1	arXiv:2310.10631			http://arxiv.org/licenses/nonexclusive-distrib/1.0/	http://arxiv.org/licenses/nonexclusive-distrib/1.0/			preprint	Mar 15 2024	2024	We present Llemma, a large language model for mathematics. We continue pretraining Code Llama on the Proof-Pile-2, a mixture of scientific papers, web data containing mathematics, and mathematical code, yielding Llemma. On the MATH benchmark Llemma outperforms all known open base models, as well as the unreleased Minerva model suite on an equi-parameter basis. Moreover, Llemma is capable of tool use and formal theorem proving without any further finetuning. We openly release all artifacts, including 7 billion and 34 billion parameter models, the Proof-Pile-2, and code to replicate our experiments.																																	2024-04-11	PPRN:85662240		
J	Hong, Jiwoo; Lee, Noah; Thorne, James										ORPO: Monolithic Preference Optimization without Reference Model								Arxiv											2	2;2024-03-14;https://www.arxiv.org/abs/2403.07691v2| 1;2024-03-12;https://www.arxiv.org/abs/2403.07691v1	arXiv:2403.07691			http://arxiv.org/licenses/nonexclusive-distrib/1.0/	http://arxiv.org/licenses/nonexclusive-distrib/1.0/			preprint	Mar 14 2024	2024	While recent preference alignment algorithms for language models have demonstrated promising results, supervised fine-tuning (SFT) remains imperative for achieving successful convergence. In this paper, we study the crucial role of SFT within the context of preference alignment, emphasizing that a minor penalty for the disfavored generation style is sufficient for preference -aligned SFT. Building on this foundation, we introduce a straightforward and innovative reference model -free monolithic odds ratio preference optimization algorithm, ORPO, eliminating the necessity for an additional preference alignment phase. We demonstrate, both empirically and theoretically, that the odds ratio is a sensible choice for contrasting favored and disfavored styles during SFT across the diverse sizes from 125M to 7B. Specifically, fine-tuning Phi -2 (2.7B), Llama -2 (7B), and Mistral (7B) with ORPO on the UltraFeedback alone surpasses the performance of state-of-the-art language models with more than 7B and 13B parameters: achieving up to 12.20% on AlpacaEval2.0 (Figure 1), 66.19% on IFEval (instruction -level loose, Table 6), and 7.32 in MT -Bench (Figure 12). We release code1 and model checkpoints for Mistral-ORPO- α (7B)2 and Mistral-ORPO-β (7B).3																																	2024-04-11	PPRN:88118714		
J	Wang, Peiyi; Li, Lei; Shao, Zhihong; Xu, R.X.; Dai, Damai; Li, Yifei; Chen, Deli; Wu, Y.; Sui, Zhifang				Li, Lei/LMN-0940-2024; Dai, Damai/KEJ-3256-2024; wang, peiyi/LNR-6224-2024						Math-Shepherd: Verify and Reinforce LLMs Step-by-step without Human Annotations								Arxiv											3	3;2024-02-19;https://www.arxiv.org/abs/2312.08935v3| 2;2023-12-28;https://www.arxiv.org/abs/2312.08935v2| 1;2023-12-14;https://www.arxiv.org/abs/2312.08935v1	arXiv:2312.08935			http://arxiv.org/licenses/nonexclusive-distrib/1.0/	http://arxiv.org/licenses/nonexclusive-distrib/1.0/			preprint	Feb 19 2024	2024	In this paper, we present an innovative process -oriented math process reward model called MATH -SHEPHERD, which assigns a reward score to each step of math problem solutions. The training of MATH -SHEPHERD is achieved using automatically constructed process -wise supervision data, breaking the bottleneck of heavy reliance on manual annotation in existing work. We explore the effectiveness of MATH -SHEPHERD in two scenarios: 1) Verification: MATH -SHEPHERD is utilized for reranking multiple outputs generated by Large Language Models (LLMs); 2) Reinforcement Learning: MATH -SHEPHERD is employed to reinforce LLMs with step-by-step Proximal Policy Optimization (PPO). With MATH -SHEPHERD, a series of open -source LLMs demonstrates exceptional performance. For instance, the step-by-step PPO with MATH -SHEPHERD significantly improves the accuracy of Mistral -7B (77.9%→84.1% on GSM8K and 28.6%→33.0% on MATH). The accuracy can be further enhanced to 89.1% and 43.5% on GSM8K and MATH with the verification of MATH -SHEPHERD, respectively. We believe that automatic process supervision holds significant potential for the future evolution of LLMs.																																	2024-03-16	PPRN:86587277		
J	Cui, Jiaxi; Ning, Munan; Li, Zongjian; Chen, Bohua; Yan, Yang; Li, Hao; Ling, Bin; Tian, Yonghong; Yuan, Li				Li, Yongjiang/AAF-9313-2020; TIAN, Yonghong/M-4937-2013; Yuan, Li/AET-1324-2022; cui, jiaxi/H-8790-2015						Chatlaw: A Multi-Agent Collaborative Legal Assistant with Knowledge Graph Enhanced Mixture-of-Experts Large Language Model								Arxiv											2	2;2024-05-30;https://www.arxiv.org/abs/2306.16092v2| 1;2023-06-28;https://www.arxiv.org/abs/2306.16092v1	arXiv:2306.16092			http://arxiv.org/licenses/nonexclusive-distrib/1.0/	http://arxiv.org/licenses/nonexclusive-distrib/1.0/			preprint	May 30 2024	2024	AI legal assistants based on Large Language Models (LLMs) can provide accessible legal consulting services, but the hallucination problem poses potential legal risks. This paper presents Chatlaw, an innovative legal assistant utilizing a Mixture-of-Experts (MoE) model and a multi-agent system to enhance the reliability and accuracy of AI-driven legal services. By integrating knowledge graphs with artificial screening, we construct a high-quality legal dataset to train the MoE model. This model utilizes different experts to address various legal issues, optimizing the accuracy of legal responses. Additionally, Standardized Operating Procedures (SOP), modeled after real law firm workflows, significantly reduce errors and hallucinations in legal services. Our MoE model outperforms GPT-4 in the Lawbench and Unified Qualification Exam for Legal Professionals by 7.73% in accuracy and 11 points, respectively, and also surpasses other models in multiple dimensions during real-case consultations, demonstrating our robust capability for legal consultation.																																	2024-06-16	PPRN:73584528		
J	Nguyen, Thanh Tam; Huynh, Thanh Trung; Ren, Zhao; Nguyen, Phi Le; Liew, Alan Wee-Chung; Yin, Hongzhi; Nguyen, Quoc Viet Hung				Nguyen, Tien Thai/AAB-7638-2022; Liew, Alan/F-6988-2011; Nguyen, Quoc/L-8695-2017						A Survey of Machine Unlearning								Arxiv											2	2;2024-09-17;https://www.arxiv.org/abs/2209.02299v6| 1;2022-09-08;https://www.arxiv.org/abs/2209.02299v3	arXiv:2209.02299			http://creativecommons.org/licenses/by-nc-nd/4.0/	http://creativecommons.org/licenses/by-nc-nd/4.0/			preprint	Sep 17 2024	2024	Today, computer systems hold large amounts of personal data. Yet while such an abundance of data allows breakthroughs in artificial intelligence, and especially machine learning (ML), its existence can be a threat to user privacy, and it can weaken the bonds of trust between humans and AI. Recent regulations now require that, on request, private information about a user must be removed from both computer systems and from ML models, i.e. ``the right to be forgotten''). While removing data from back-end databases should be straightforward, it is not sufficient in the AI context as ML models often `remember' the old data. Contemporary adversarial attacks on trained models have proven that we can learn whether an instance or an attribute belonged to the training data. This phenomenon calls for a new paradigm, namely machine unlearning, to make ML models forget about particular data. It turns out that recent works on machine unlearning have not been able to completely solve the problem due to the lack of common frameworks and resources. Therefore, this paper aspires to present a comprehensive examination of machine unlearning's concepts, scenarios, methods, and applications. Specifically, as a category collection of cutting-edge studies, the intention behind this article is to serve as a comprehensive resource for researchers and practitioners seeking an introduction to machine unlearning and its formulations, design criteria, removal requests, algorithms, and applications. In addition, we aim to highlight the key findings, current trends, and new research areas that have not yet featured the use of machine unlearning but could benefit greatly from it. We hope this survey serves as a valuable resource for ML researchers and those seeking to innovate privacy technologies. 																																	2024-09-29	PPRN:13568802		
J	Wang, Liang; Yang, Nan; Huang, Xiaolong; Yang, Linjun; Majumder, Rangan; Wei, Furu				Yang, Linjun/MTA-5431-2025						Multilingual E5 Text Embeddings: A Technical Report								Arxiv											1	1;2024-02-08;https://www.arxiv.org/abs/2402.05672v1	arXiv:2402.05672			http://creativecommons.org/licenses/by/4.0/	http://creativecommons.org/licenses/by/4.0/			preprint	Feb 08 2024	2024	This technical report presents the training methodology and evaluation results of the open-source multilingual E5 text embedding models, released in mid-2023. Three embedding models of different sizes (small / base / large) are provided, offering a balance between the inference efficiency and embedding quality. The training procedure adheres to the English E5 model recipe, involving contrastive pre-training on 1 billion multilingual text pairs, followed by fine-tuning on a combination of labeled datasets. Additionally, we introduce a new instruction-tuned embedding model, whose performance is on par with state-of-the-art, English-only models of similar sizes. 																																	2024-05-25	PPRN:87572495		
J	Liu, Hanchao; Xue, Wenyuan; Chen, Yifei; Chen, Dapeng; Zhao, Xiutian; Wang, Ke; Hou, Liping; Li, Rongjun; Peng, Wei				Chen, Dapeng/U-5866-2018; Peng, Wei/OEO-9234-2025; Wang, Ke/AAW-4079-2020; Liu, Hanchao/ABE-4637-2020; Chen, Yifei/HPC-5552-2023						A Survey on Hallucination in Large Vision-Language Models								Arxiv											2	2;2024-05-06;https://www.arxiv.org/abs/2402.00253v2| 1;2024-02-01;https://www.arxiv.org/abs/2402.00253v1	arXiv:2402.00253			http://arxiv.org/licenses/nonexclusive-distrib/1.0/	http://arxiv.org/licenses/nonexclusive-distrib/1.0/			preprint	May 06 2024	2024	Recent development of Large Vision -Language Models (LVLMs) has attracted growing attention within the AI landscape for its practical implementation potential. However, “hallucination”, or more specifically, the misalignment between factual visual content and corresponding textual generation, poses a significant challenge of utilizing LVLMs. In this comprehensive survey, we dissect LVLM-related hallucinations in an attempt to establish an overview and facilitate future mitigation. Our scrutiny starts with a clarification of the concept of hallucinations in LVLMs, presenting a variety of hallucination symptoms and highlighting the unique challenges inherent in LVLM hallucinations. Subsequently, we outline the benchmarks and methodologies tailored specifically for evaluating hallucinations unique to LVLMs. Additionally, we delve into an investigation of the root causes of these hallucinations, encompassing insights from the training data and model components. We also critically review existing methods for mitigating hallucinations. The open questions and future directions pertaining to hallucinations within LVLMs are discussed to conclude this survey.																																	2024-05-25	PPRN:87450869		
J	Wang, Yi; He, Yinan; Li, Yizhuo; Li, Kunchang; Yu, Jiashuo; Ma, Xin; Li, Xinhao; Chen, Guo; Chen, Xinyuan; Wang, Yaohui; He, Conghui; Luo, Ping; Liu, Ziwei; Wang, Yali; Wang, Limin; Qiao, Yu				pluo/GPG-2707-2022; Li, Yizhuo/AAL-5705-2021; Li, Kunchang/KFA-4043-2024; He, Conghui/AAZ-3323-2021; Liu, Ziwei/AAG-6939-2021; Wang, Limin/AAE-3419-2019; Ma, Xinzhu/MGA-5961-2025; Qiao, Yu/ABD-5787-2021						InternVid: A Large-scale Video-Text Dataset for Multimodal Understanding and Generation								Arxiv											2	2;2024-01-04;https://www.arxiv.org/abs/2307.06942v2| 1;2023-07-13;https://www.arxiv.org/abs/2307.06942v1	arXiv:2307.06942			http://creativecommons.org/licenses/by-nc-sa/4.0/	http://creativecommons.org/licenses/by-nc-sa/4.0/			preprint	Jan 04 2024	2024	This paper introduces InternVid, a large-scale video-centric multimodal dataset that enables learning powerful and transferable video-text representations for multimodal understanding and generation. The InternVid dataset contains over 7 million videos lasting nearly 760K hours, yielding 234M video clips accompanied by detailed descriptions of total 4.1B words. Our core contribution is to develop a scalable approach to autonomously build a high-quality video-text dataset with large language models (LLM), thereby showcasing its efficacy in learning video-language representation at scale. Specifically, we utilize a multi-scale approach to generate video-related descriptions. Furthermore, we introduce ViCLIP, a video-text representation learning model based on ViT-L. Learned on InternVid via contrastive learning, this model demonstrates leading zero-shot action recognition and competitive video retrieval performance. Beyond basic video understanding tasks like recognition and retrieval, our dataset and model have broad applications. They are particularly beneficial for generating interleaved video-text data for learning a video-centric dialogue system, advancing video-to-text and text-to-video generation research. These proposed resources provide a tool for researchers and practitioners interested in multimodal video understanding and generation.																																	2024-01-13	PPRN:73909336		
J	Luo, Liangchen; Liu, Yinxiao; Liu, Rosanne; Phatale, Samrat; Guo, Meiqi; Lara, Harsh; Li, Yunxuan; Shu, Lei; Zhu, Yun; Meng, Lei; Sun, Jiao; Rastogi, Abhinav				LI, Yunxuan/HKM-8952-2023						Improve Mathematical Reasoning in Language Models by Automated Process Supervision								Arxiv											2	2;2024-12-11;https://www.arxiv.org/abs/2406.06592v2| 1;2024-06-05;https://www.arxiv.org/abs/2406.06592v1	arXiv:2406.06592			http://creativecommons.org/licenses/by/4.0/	http://creativecommons.org/licenses/by/4.0/			preprint	Dec 11 2024	2024	Complex multi-step reasoning tasks, such as solving mathematical problems or generating code, remain a significant hurdle for even the most advanced large language models (LLMs). Verifying LLM outputs with an Outcome Reward Model (ORM) is a standard inference-time technique aimed at enhancing the reasoning performance of LLMs. However, this still proves insufficient for reasoning tasks with a lengthy or multi-hop reasoning chain, where the intermediate outcomes are neither properly rewarded nor penalized. Process supervision addresses this limitation by assigning intermediate rewards during the reasoning process. To date, the methods used to collect process supervision data have relied on either human annotation or per-step Monte Carlo estimation, both prohibitively expensive to scale, thus hindering the broad application of this technique. In response to this challenge, we propose a novel divide-and-conquer style Monte Carlo Tree Search (MCTS) algorithm named OmegaPRM for the efficient collection of high-quality process supervision data. This algorithm swiftly identifies the first error in the Chain of Thought (CoT) with binary search and balances the positive and negative examples, thereby ensuring both efficiency and quality. As a result, we are able to collect over 1.5 million process supervision annotations to train Process Reward Models (PRMs). This fully automated process supervision alongside the weighted self-consistency algorithm is able to enhance LLMs’ math reasoning performances. We improved the success rates of the instruction-tuned Gemini Pro model from 51% to 69.4% on MATH500 and from 86.4% to 93.6% on GSM8K. Similarly, we boosted the success rates of Gemma2 27B from 42.3% to 58.2% on MATH500 and from 74.0% to 92.2% on GSM8K. The entire process operates without any human intervention or supervision, making our method both financially and computationally cost-effective compared to existing methods.																																	2025-01-20	PPRN:89282871		
J	Zhang, Chenshuang; Zhang, Chaoning; Zhang, Mengchun; Kweon, In So; Kim, Junmo				Kweon, In/C-2023-2011; Chien, Chian-Shiu/AAT-3192-2020; Zhang, Chaoning/ABG-1572-2022						Text-to-image Diffusion Models in Generative AI: A Survey								Arxiv											2	2;2024-11-08;https://www.arxiv.org/abs/2303.07909v3| 1;2023-03-14;https://www.arxiv.org/abs/2303.07909v1	arXiv:2303.07909			http://arxiv.org/licenses/nonexclusive-distrib/1.0/	http://arxiv.org/licenses/nonexclusive-distrib/1.0/			preprint	Nov 08 2024	2024	This survey reviews the progress of diffusion models in generating images from text, i.e. text-to-image diffusion models. As a self-contained work, this survey starts with a brief introduction of how diffusion models work for image synthesis, followed by the background for text-conditioned image synthesis. Based on that, we present an organized review of pioneering methods and their improvements on text-to-image generation. We further summarize applications beyond image generation, such as text- guided generation for various modalities like videos, and text-guided image editing. Beyond the progress made so far, we discuss existing challenges and promising future directions.																																	2024-12-18	PPRN:46815147		
J	Shumailov, Ilia; Shumaylov, Zakhar; Zhao, Yiren; Gal, Yarin; Papernot, Nicolas; Anderson, Ross										The Curse of Recursion: Training on Generated Data Makes Models Forget								Arxiv											2	2;2024-04-14;https://www.arxiv.org/abs/2305.17493v3| 1;2023-05-27;https://www.arxiv.org/abs/2305.17493v1	arXiv:2305.17493			http://creativecommons.org/licenses/by-nc-sa/4.0/	http://creativecommons.org/licenses/by-nc-sa/4.0/			preprint	Apr 14 2024	2024	Stable Diffusion revolutionised image creation from descriptive text. GPT-2, GPT-3(.5) and GPT-4 demonstrated astonishing performance across a variety of language tasks. ChatGPT introduced such language models to the general public. It is now clear that large language models (LLMs) are here to stay, and will bring about drastic change in the whole ecosystem of online text and images. In this paper we consider what the future might hold. What will happen to GPT-{n} once LLMs contribute much of the language found online? We find that use of model -generated content in training causes irreversible defects in the resulting models, where tails of the original content distribution disappear. We refer to this effect as model collapse1 and show that it can occur in Variational Autoencoders, Gaussian Mixture Models and LLMs. We build theoretical intuition behind the phenomenon and portray its ubiquity amongst all learned generative models. We demonstrate that it has to be taken seriously if we are to sustain the benefits of training from large-scale data scraped from the web. Indeed, the value of data collected about genuine human interactions with systems will be increasingly valuable in the presence of content generated by LLMs in data crawled from the Internet.																																	2024-04-25	PPRN:72752481		
J	Mehrotra, Anay; Zampetakis, Manolis; Kassianik, Paul; Nelson, Blaine; Anderson, Hyrum; Singer, Yaron; Karbasi, Amin										Tree of Attacks: Jailbreaking Black-Box LLMs Automatically								Arxiv											3	3;2024-10-31;https://www.arxiv.org/abs/2312.02119v3| 2;2024-02-21;https://www.arxiv.org/abs/2312.02119v2| 1;2023-12-04;https://www.arxiv.org/abs/2312.02119v1	arXiv:2312.02119			http://arxiv.org/licenses/nonexclusive-distrib/1.0/	http://arxiv.org/licenses/nonexclusive-distrib/1.0/			preprint	Oct 31 2024	2024	While Large Language Models (LLMs) display versatile functionality, they continue to generate harmful, biased, and toxic content, as demonstrated by the prevalence of human-designed jailbreaks. In this work, we present Tree of Attacks with Pruning (TAP), an automated method for generating jailbreaks that only requires black-box access to the target LLM. TAP utilizes an attacker LLM to iteratively refine candidate (attack) prompts until one of the refined prompts jailbreaks the target. In addition, before sending prompts to the target, TAP assesses them and prunes the ones unlikely to result in jailbreaks, reducing the number of queries sent to the target LLM. In empirical evaluations, we observe that TAP generates prompts that jailbreak state-of-the-art LLMs (including GPT4-Turbo and GPT4o) for more than 80% of the prompts. This significantly improves upon the previous state-of-the-art black-box methods for generating jailbreaks while using a smaller number of queries than them. Furthermore, TAP is also capable of jailbreaking LLMs protected by state-of-the-art guardrails, e.g., LlamaGuard.																																	2024-12-06	PPRN:86379382		
J	Bai, Zechen; Wang, Pichao; Xiao, Tianjun; He, Tong; Han, Zongbo; Zhang, Zheng; Shou, Mike Zheng				Xiao, Tianjun/ABF-7623-2020; Shou, Mike Zheng/LXW-9197-2024						Hallucination of Multimodal Large Language Models: A Survey								Arxiv											1	1;2024-04-29;https://www.arxiv.org/abs/2404.18930v1	arXiv:2404.18930			http://creativecommons.org/licenses/by/4.0/	http://creativecommons.org/licenses/by/4.0/			preprint	Apr 29 2024	2024	This survey presents a comprehensive analysis of the phenomenon of hallucination in multimodal large language models (MLLMs), also known as Large Vision-Language Models (LVLMs), which have demonstrated significant advancements and remarkable abilities in multimodal tasks. Despite these promising developments, MLLMs often generate outputs that are inconsistent with the visual content, a challenge known as hallucination, which poses substantial obstacles to their practical deployment and raises concerns regarding their reliability in real -world applications. This problem has attracted increasing attention, prompting efforts to detect and mitigate such inaccuracies. We review recent advances in identifying, evaluating, and mitigating these hallucinations, offering a detailed overview of the underlying causes, evaluation benchmarks, metrics, and strategies developed to address this issue. Additionally, we analyze the current challenges and limitations, formulating open questions that delineate potential pathways for future research. By drawing the granular classification and landscapes of hallucination causes, evaluation benchmarks, and mitigation methods, this survey aims to deepen the understanding of hallucinations in MLLMs and inspire further advancements in the field. Through our thorough and in-depth review, we contribute to the ongoing dialogue on enhancing the robustness and reliability of MLLMs, providing valuable insights and resources for researchers and practitioners alike. Resources are available at: https://github.com/showlab/Awesome-MLLM-Hallucination.																																	2024-05-14	PPRN:88695168		
J	Xu, Jiale; Cheng, Weihao; Gao, Yiming; Wang, Xintao; Gao, Shenghua; Shan, Ying				cheng, weihao/MUO-0523-2025; Gao, Shenghua/JED-9248-2023						InstantMesh: Efficient 3D Mesh Generation from a Single Image with Sparse-view Large Reconstruction Models								Arxiv											2	2;2024-04-14;https://www.arxiv.org/abs/2404.07191v2| 1;2024-04-10;https://www.arxiv.org/abs/2404.07191v1	arXiv:2404.07191			http://creativecommons.org/licenses/by/4.0/	http://creativecommons.org/licenses/by/4.0/			preprint	Apr 14 2024	2024	We present InstantMesh, a feed-forward framework for instant 3D mesh generation from a single image, featuring state-of-the-art generation quality and significant training scalability. By synergizing the strengths of an off-the-shelf multiview diffusion model and a sparse-view reconstruction model based on the LRM architecture, InstantMesh is able to create diverse 3D assets within 10 seconds. To enhance the training efficiency and exploit more geometric supervisions, e.g, depths and normals, we integrate a differentiable iso-surface extraction module into our framework and directly optimize on the mesh representation. Experimental results on public datasets demonstrate that InstantMesh significantly outperforms other latest image-to-3D baselines, both qualitatively and quantitatively. We release all the code, weights, and demo of InstantMesh, with the intention that it can make substantial contributions to the community of 3D generative AI and empower both researchers and content creators.																																	2024-04-25	PPRN:88478413		
