PT	AU	BA	CA	GP	RI	OI	BE	Z2	AU	AA	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	VN	VH	DI	D2	L1	L2	L3	EA	SU	DT	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZR	ZA	ZB	ZS	Z9	U1	U2	SN	EI	BN	G1	NR	CR	LA	AS	AC	CG	DG	C1	C3	EC	DE	DA	UT	PM	
J	Ren, Weiming; Yang, Huan; Zhang, Ge; Wei, Cong; Du, Xinrun; Huang, Wenhao; Chen, Wenhu				Huang, Wenhao/GWU-9337-2022						ConsistI2V: Enhancing Visual Consistency for Image-to-Video Generation								Arxiv											2	2;2024-07-01;https://www.arxiv.org/abs/2402.04324v2| 1;2024-02-06;https://www.arxiv.org/abs/2402.04324v1	arXiv:2402.04324			http://creativecommons.org/licenses/by/4.0/	http://creativecommons.org/licenses/by/4.0/			preprint	Jul 01 2024	2024	Image-to-video (I2V) generation aims to use the initial frame (alongside a text prompt) to create a video sequence. A grand challenge in I2V generation is to maintain visual consistency throughout the video: existing methods often struggle to preserve the integrity of the subject, background, and style from the first frame, as well as ensure a fluid and logical progression within the video narrative ( cf. Figure 1). To mitigate these issues, we propose CoNsIsTI2V1, a diffusion-based method to enhance visual consistency for I2V generation. Specifically, we introduce (1) spatiotemporal attention over the first frame to maintain spatial and motion consistency, (2) noise initialization from the low-frequency band of the first frame to enhance layout consistency. These two approaches enable CoNsIsTI2V to generate highly consistent videos. We also extend the proposed approaches to show their potential to improve consistency in auto-regressive long video generation and camera motion control. To verify the effectiveness of our method, we propose I2V-Bench, a comprehensive evaluation benchmark for I2V generation. Our automatic and human evaluation results demonstrate the superiority of CoNsIsTI2V over existing methods.																																	2024-07-18	PPRN:87567592		
J	Lee, Seungjae; Wang, Yibin; Etukuru, Haritheja; Kim, H. Jin; Shafiullah, Nur Muhammad Mahi; Pinto, Lerrel										Behavior Generation with Latent Actions								Arxiv											1	1;2024-06-28;https://www.arxiv.org/abs/2403.03181v2	arXiv:2403.03181			http://creativecommons.org/licenses/by/4.0/	http://creativecommons.org/licenses/by/4.0/			preprint	Jun 28 2024	2024	Generative modeling of complex behaviors from labeled datasets has been a longstanding problem in decision making. Unlike language or image generation, decision making requires modeling actions - continuous-valued vectors that are multimodal in their distribution, potentially drawn from uncurated sources, where generation errors can compound in sequential prediction. A recent class of models called Behavior Transformers (BeT) addresses this by discretizing actions using k-means clustering to capture different modes. However, k-means struggles to scale for high-dimensional action spaces or long sequences, and lacks gradient information, and thus BeT suffers in modeling long-range actions. In this work, we present Vector-Quantized Behavior Transformer (VQ-BeT), a versatile model for behavior generation that handles multimodal action prediction, conditional generation, and partial observations. VQ-BeT augments BeT by tokenizing continuous actions with a hierarchical vector quantization module. Across seven environments including simulated manipulation, autonomous driving, and robotics, VQ-BeT improves on state-of-the-art models such as BeT and Diffusion Policies. Importantly, we demonstrate VQ-BeT's improved ability to capture behavior modes while accelerating inference speed 5x over Diffusion Policies. Videos and code can be found https://sjlee.cc/vq-bet																																	2025-08-13	PPRN:123423152		
J	Xu, Zhengzhuo; Du, Sinan; Qi, Yiyan; Xu, Chengjin; Yuan, Chun; Guo, Jian										ChartBench: A Benchmark for Complex Visual Reasoning in Charts								Arxiv											3	3;2024-06-19;https://www.arxiv.org/abs/2312.15915v3| 2;2024-01-29;https://www.arxiv.org/abs/2312.15915v2| 1;2023-12-26;https://www.arxiv.org/abs/2312.15915v1	arXiv:2312.15915			http://creativecommons.org/licenses/by/4.0/	http://creativecommons.org/licenses/by/4.0/			preprint	Jun 19 2024	2024	Multimodal Large Language Models (MLLMs) have shown impressive capabilities in image understanding and generation. However, current benchmarks fail to accurately evaluate the chart comprehension of MLLMs due to limited chart types and inappropriate metrics. To address this, we propose ChartBench, a comprehensive benchmark designed to assess chart comprehension and data reliability through complex visual reasoning. ChartBench includes 42 categories, 66.6k charts, and 600k question-answer pairs. Notably, many charts lack data point annotations, which requires MLLMs to derive values similar to human understanding by leveraging inherent chart elements such as color, legends, and coordinate systems. We also design an enhanced evaluation metric, Acc+, to evaluate MLLMs without extensive manual or costly LLM-based evaluations. Furthermore, we propose two baselines based on the chain of thought and supervised fine-tuning to improve model performance on unannotated charts. Extensive experimental evaluations of 18 open-sourced and 3 proprietary MLLMs reveal their limitations in chart comprehension and offer valuable insights for further research. Code and dataset are publicly available at https://chartbench.github.io.																																	2024-07-10	PPRN:86827427		
J	Liang, Weixin; Izzo, Zachary; Zhang, Yaohui; Lepp, Haley; Cao, Hancheng; Zhao, Xuandong; Chen, Lingjiao; Ye, Haotian; Liu, Sheng; Huang, Zhi; McFarland, Daniel A.; Zou, James Y.				Lepp, Haley/MTB-9361-2025; Zhao, Xuandong/LIG-4204-2024						Monitoring AI-Modified Content at Scale: A Case Study on the Impact of ChatGPT on AI Conference Peer Reviews								Arxiv											2	2;2024-06-15;https://www.arxiv.org/abs/2403.07183v2| 1;2024-03-11;https://www.arxiv.org/abs/2403.07183v1	arXiv:2403.07183			http://arxiv.org/licenses/nonexclusive-distrib/1.0/	http://arxiv.org/licenses/nonexclusive-distrib/1.0/			preprint	Jun 15 2024	2024	We present an approach for estimating the fraction of text in a large corpus which is likely to be substantially modified or produced by a large language model (LLM). Our maximum likelihood model leverages expert-written and AI-generated reference texts to accurately and efficiently examine real-world LLM-use at the corpus level. We apply this approach to a case study of scientific peer review in AI conferences that took place after the release of ChatGPT: ICLR 2024, NeurIPS 2023, CoRL 2023 and EMNLP 2023. Our results suggest that between 6.5% and 16.9% of text submitted as peer reviews to these conferences could have been substantially modified by LLMs, i.e. beyond spell-checking or minor writing updates. The circumstances in which generated text occurs offer insight into user behavior: the estimated fraction of LLM-generated text is higher in reviews which report lower confidence, were submitted close to the deadline, and from reviewers who are less likely to respond to author rebuttals. We also observe corpus-level trends in generated text which may be too subtle to detect at the individual level, and discuss the implications of such trends on peer review. We call for future interdisciplinary work to examine how LLM use is changing our information and knowledge practices.																																	2024-07-04	PPRN:88116746		
J	Zheng, Huaixiu Steven; Mishra, Swaroop; Zhang, Hugh; Chen, Xinyun; Chen, Minmin; Nova, Azade; Hou, Le; Cheng, Heng-Tze; Le, Quoc V.; Chi, Ed H.; Zhou, Denny				Chen, Xinyun/ABZ-9877-2022						NATURAL PLAN: Benchmarking LLMs on Natural Language Planning								Arxiv											1	1;2024-06-06;https://www.arxiv.org/abs/2406.04520v1	arXiv:2406.04520			http://creativecommons.org/licenses/by/4.0/	http://creativecommons.org/licenses/by/4.0/			preprint	Jun 06 2024	2024	We introduce NATURAL PLAN, a realistic planning benchmark in natural language containing 3 key tasks: Trip Planning, Meeting Planning, and Calendar Scheduling. We focus our evaluation on the planning capabilities of LLMs with full information on the task, by providing outputs from tools such as Google Flights, Google Maps, and Google Calendar as contexts to the models. This eliminates the need for a tool-use environment for evaluating LLMs on Planning. We observe that NATURAL PLAN is a challenging benchmark for state of the art models. For example, in Trip Planning, GPT-4 and Gemini 1.5 Pro could only achieve 31.1% and 34.8% solve rate respectively. We find that model performance drops drastically as the complexity of the problem increases: all models perform below 5% when there are 10 cities, highlighting a significant gap in planning in natural language for SoTA LLMs. We also conduct extensive ablation studies on NATURAL PLAN to further shed light on the (in)effectiveness of approaches such as self-correction, few-shot generalization, and in-context planning with long-contexts on improving LLM planning.																																	2024-06-22	PPRN:89237028		
J	Xu, Kunpeng; Chen, Lifei; Wang, Shengrui				Xu, Kunpeng/JXL-9994-2024						Kolmogorov-Arnold Networks for Time Series: Bridging Predictive Power and Interpretability								Arxiv											1	1;2024-06-04;https://www.arxiv.org/abs/2406.02496v1	arXiv:2406.02496			http://creativecommons.org/licenses/by-nc-nd/4.0/	http://creativecommons.org/licenses/by-nc-nd/4.0/			preprint	Jun 04 2024	2024	Kolmogorov-Arnold Networks (KAN) is a groundbreaking model recently proposed by the MIT team, representing a revolutionary approach with the potential to be a game-changer in the field. This innovative concept has rapidly garnered worldwide interest within the AI community. Inspired by the Kolmogorov-Arnold representation theorem, KAN utilizes spline-parametrized univariate functions in place of traditional linear weights, enabling them to dynamically learn activation patterns and significantly enhancing interpretability. In this paper, we explore the application of KAN to time series forecasting and propose two variants: T-KAN and MT-KAN. T-KAN is designed to detect concept drift within time series and can explain the nonlinear relationships between predictions and previous time steps through symbolic regression, making it highly interpretable in dynamically changing environments. MT-KAN, on the other hand, improves predictive performance by effectively uncovering and leveraging the complex relationships among variables in multivariate time series. Experiments validate the effectiveness of these approaches, demonstrating that T-KAN and MT-KAN significantly outperform traditional methods in time series forecasting tasks, not only enhancing predictive accuracy but also improving model interpretability. This research opens new avenues for adaptive forecasting models, highlighting the potential of KAN as a powerful and interpretable tool in predictive analytics.																																	2024-06-22	PPRN:89259402		
J	Wu, Haixu; Luo, Huakun; Wang, Haowen; Wang, Jianmin; Long, Mingsheng				Wang, Haowen/LTF-6384-2024; Wang, Jianmin/AAA-2496-2020						Transolver: A Fast Transformer Solver for PDEs on General Geometries								Arxiv											3	3;2024-06-01;https://www.arxiv.org/abs/2402.02366v2| 2;2024-02-04;https://www.arxiv.org/abs/2402.02366v1| 1;2024-02-04;https://www.arxiv.org/abs/2402.02366v1	arXiv:2402.02366			http://creativecommons.org/licenses/by/4.0/	http://creativecommons.org/licenses/by/4.0/			preprint	Jun 01 2024	2024	Transformers have empowered many milestones across various fields and have recently been applied to solve partial differential equations (PDEs). However, since PDEs are typically discretized into large-scale meshes with complex geometries, it is challenging for Transformers to capture intricate physical correlations directly from massive individual points. Going beyond superficial and unwieldy meshes, we present Transolver based on a more foundational idea, which is learning intrinsic physical states hidden behind discretized geometries. Specifically, we propose a new Physics-Attention to adaptively split the discretized domain into a series of learnable slices of flexible shapes, where mesh points under similar physical states will be ascribed to the same slice. By calculating attention to physics-aware tokens encoded from slices, Transovler can effectively capture intricate physical correlations under complex geometrics, which also empowers the solver with endogenetic geometry-general modeling capacity and can be efficiently computed in linear complexity. Transolver achieves consistent state-of-the-art with 22% relative gain across six standard benchmarks and also excels in large-scale industrial simulations, including car and airfoil designs. 																																	2024-06-22	PPRN:87523845		
J	Wang, Ruocheng; Zelikman, Eric; Poesia, Gabriel; Pu, Yewen; Haber, Nick; Goodman, Noah D.										Hypothesis Search: Inductive Reasoning with Language Models								Arxiv											2	2;2024-05-30;https://www.arxiv.org/abs/2309.05660v2| 1;2023-09-11;https://www.arxiv.org/abs/2309.05660v1	arXiv:2309.05660			http://arxiv.org/licenses/nonexclusive-distrib/1.0/	http://arxiv.org/licenses/nonexclusive-distrib/1.0/			preprint	May 30 2024	2024	Inductive reasoning is a core problem-solving capacity: humans can identify underlying principles from a few examples, which robustly generalize to novel scenarios. Recent work evaluates large language models (LLMs) on inductive reasoning tasks by directly prompting them yielding “in context learning.” This works well for straightforward inductive tasks but performs poorly on complex tasks such as the Abstraction and Reasoning Corpus (ARC). In this work, we propose to improve the inductive reasoning ability of LLMs by generating explicit hypotheses at multiple levels of abstraction: we prompt the LLM to propose multiple abstract hypotheses about the problem, in natural language, then implement the natural language hypotheses as concrete Python programs. These programs can be verified by running on observed examples and generalized to novel inputs. To reduce the hypothesis search space, we explore steps to filter the set of hypotheses to implement: we either ask the LLM to summarize them into a smaller set of hypotheses or ask human annotators to select a subset. We verify our pipeline’s effectiveness on the ARC visual inductive reasoning benchmark, its variant 1D-ARC, string transformation dataset SyGuS, and list transformation dataset List Functions. On a random 100 -problem subset of ARC, our automated pipeline using LLM summaries achieves 30% accuracy, outperforming the direct prompting baseline (accuracy of 17%). With the minimal human input of selecting from LLM-generated candidates, performance is boosted to 33%. Our ablations show that both abstract hypothesis generation and concrete program representations benefit LLMs on inductive reasoning tasks.																																	2024-06-17	PPRN:84948422		
J	Kong, Zhifeng; Goel, Arushi; Badlani, Rohan; Ping, Wei; Valle, Rafael; Catanzaro, Bryan				Ping, Wei/O-4470-2019; Goel, Arushi/MTE-8311-2025						Audio Flamingo: A Novel Audio Language Model with Few-Shot Learning and Dialogue Abilities								Arxiv											2	2;2024-05-28;https://www.arxiv.org/abs/2402.01831v3| 1;2024-02-02;https://www.arxiv.org/abs/2402.01831v1	arXiv:2402.01831			http://creativecommons.org/licenses/by/4.0/	http://creativecommons.org/licenses/by/4.0/			preprint	May 28 2024	2024	Augmenting large language models (LLMs) to understand audio – including non-speech sounds and non-verbal speech – is critically important for diverse real-world applications of LLMs. In this paper, we propose Audio Flamingo, , a novel audio language model with 1) strong audio understanding abilities, 2) the ability to quickly adapt to unseen tasks via incontext learning and retrieval, and 3) strong multi-turn dialogue abilities. We introduce a series of training techniques, architecture design, and data strategies to enhance our model with these abilities. Extensive evaluations across various audio understanding tasks confirm the efficacy of our method, setting new state-of-the-art benchmarks. Our demo website is https://audioflamingo.github.io/ and the code is open-sourced at https:// github.com/NVIDIA/audio-flamingo. .																																	2024-06-14	PPRN:87524095		
J	Xiao, Chaojun; Zhang, Pengle; Han, Xu; Xiao, Guangxuan; Lin, Yankai; Zhang, Zhengyan; Liu, Zhiyuan; Sun, Maosong				Liu, Zhiyuan/I-2233-2014; zhengyan, zhang/D-2029-2012						InfLLM: Training-Free Long-Context Extrapolation for LLMs with an Efficient Context Memory								Arxiv											2	2;2024-05-28;https://www.arxiv.org/abs/2402.04617v2| 1;2024-02-07;https://www.arxiv.org/abs/2402.04617v1	arXiv:2402.04617			http://creativecommons.org/licenses/by/4.0/	http://creativecommons.org/licenses/by/4.0/			preprint	May 28 2024	2024	Large language models (LLMs) have emerged as a cornerstone in real-world applications with lengthy streaming inputs (e.g., LLM-driven agents). However, existing LLMs, pre-trained on sequences with a restricted maximum length, cannot process longer sequences due to the out-of-domain and distraction issues. Common solutions often involve continual pre-training on longer sequences, which will introduce expensive computational overhead and uncontrollable change in model capabilities. In this paper, we unveil the intrinsic capacity of LLMs for understanding extremely long sequences without any fine-tuning. To this end, we introduce a training-free memory-based method, InfLLM. Specifically, InfLLM stores distant contexts into additional memory units and employs an efficient mechanism to lookup token-relevant units for attention computation. Thereby, InfLLM allows LLMs to efficiently process long sequences with a limited context window and well capture long-distance dependencies. Without any training, InfLLM enables LLMs that are pre-trained on sequences consisting of a few thousand tokens to achieve comparable performance with competitive baselines that continually train these LLMs on long sequences. Even when the sequence length is scaled to 1,024K, InfLLM still effectively captures long-distance dependencies. 																																	2024-06-12	PPRN:87553196		
J	Bhardwaj, Lakshya; Pajer, Daniel; Schafer-Nameki, Sakura; Warman, Alison				Bhardwaj, Lakshya/ISU-5186-2023						Hasse Diagrams for Gapless SPT and SSB Phases with Non-Invertible Symmetries								Arxiv											2	2;2024-05-13;https://www.arxiv.org/abs/2403.00905v2| 1;2024-03-01;https://www.arxiv.org/abs/2403.00905v1	arXiv:2403.00905			http://arxiv.org/licenses/nonexclusive-distrib/1.0/	http://arxiv.org/licenses/nonexclusive-distrib/1.0/			preprint	May 13 2024	2024	We discuss (1+1)d gapless phases with non-invertible global symmetries, also referred to as categorical symmetries. This includes gapless phases showing properties analogous to gapped symmetry protected topological (SPT) phases, known as gapless SPT (or gSPT) phases; and gapless phases showing properties analogous to gapped spontaneous symmetry broken (SSB) phases, that we refer to as gapless SSB (or gSSB) phases. We fit these gapless phases, along with gapped SPT and SSB phases, into a phase diagram describing possible deformations connecting them. This phase diagram is partially ordered and defines a so-called Hasse diagram. Based on these deformations, we identify gapless phases exhibiting symmetry protected criticality, that we refer to as intrinsically gapless SPT (igSPT) and intrinsically gapless SSB (igSSB) phases. This includes the first examples of igSPT and igSSB phases with non-invertible symmetries. Central to this analysis is the Symmetry Topological Field Theory (SymTFT), where each phase corresponds to a condensable algebra in the Drinfeld center of the symmetry category. On a mathematical note, gSPT phases are classified by functors between fusion categories, generalizing the fact that gapped SPT phases are classified by fiber functors; and gSSB phases are classified by functors from fusion to multi-fusion categories. Finally, our framework can be applied to understand gauging of trivially acting non-invertible symmetries, including possible patterns of decomposition arising due to such gaugings.																																	2024-06-08	PPRN:88023949		
J	Shen, Zhiqiang; Tao, Tianhua; Ma, Liqun; Neiswanger, Willie; Liu, Zhengzhong; Wang, Hongyi; Tan, Bowen; Hestness, Joel; Vassilieva, Natalia; Soboleva, Daria; Xing, Eric				Tan, Bowen/LDE-8670-2024; Wang, Hongyi/KMA-5952-2024						SlimPajama-DC: Understanding Data Combinations for LLM Training								Arxiv											3	3;2024-05-09;https://www.arxiv.org/abs/2309.10818v3| 2;2023-10-09;https://www.arxiv.org/abs/2309.10818v2| 1;2023-09-19;https://www.arxiv.org/abs/2309.10818v1	arXiv:2309.10818			http://creativecommons.org/licenses/by/4.0/	http://creativecommons.org/licenses/by/4.0/			preprint	May 09 2024	2024	This paper aims to understand the impacts of various data combinations (e.g., web text, Wikipedia, GitHub, books) on the pretraining of large language models using SlimPajama. SlimPajama is a rigorously deduplicated, multi-source dataset, which has been refined and further deduplicated to 627B tokens from the extensive 1.2T token RedPajama dataset contributed by Together. We have termed our research as SlimPajamaDC , an empirical analysis designed to uncover fundamental characteristics and best practices associated with employing SlimPajama in the training of large language models. During our research with SlimPajama, two pivotal observations emerged: (1) Global deduplication vs. local deduplication. We analyze and discuss how global (across different sources of datasets) and local (within the single source of dataset) deduplications affect the performance of trained models. (2) Proportions of highly-deduplicated multi-source datasets in the combination. To study this, we construct six configurations on SlimPajama dataset and train individual ones using 1.3B Cerebras-GPT model with Alibi and SwiGLU. Our best configuration outperforms the 1.3B model trained on RedPajama using the same number of training tokens by a significant margin. All our 1.3B models are trained on Cerebras 16× × CS-2 cluster with a total of 80 PFLOP/s in bf16 mixed precision. We further extend our discoveries (such as increasing data diversity is crucial after global deduplication) ) on a 7B model with large batch-size training. Our SlimPajama-DC models are available at: link1 and the separate SlimPajama-DC datasets are available at: link2.																																	2024-05-28	PPRN:85052919		
J	Li, Liunian Harold; Hessel, Jack; Yu, Youngjae; Ren, Xiang; Chang, Kai-Wei; Choi, Yejin				ren, xiang/HLQ-5068-2023; Chang, Kai-Wei/AAJ-7874-2020						Symbolic Chain-of-Thought Distillation: Small Models Can Also "Think" Step-by-Step								Arxiv											2	2;2024-04-15;https://www.arxiv.org/abs/2306.14050v2| 1;2023-06-24;https://www.arxiv.org/abs/2306.14050v1	arXiv:2306.14050			http://arxiv.org/licenses/nonexclusive-distrib/1.0/	http://arxiv.org/licenses/nonexclusive-distrib/1.0/			preprint	Apr 15 2024	2024	Chain-of-thought prompting (e.g., "Let's think step-by-step") primes large language models to verbalize rationalization for their predictions. While chain-of-thought can lead to dramatic performance gains, benefits appear to emerge only for sufficiently large models (beyond 50B parameters). We show that orders-of-magnitude smaller models (125M -- 1.3B parameters) can still benefit from chain-of-thought prompting. To achieve this, we introduce Symbolic Chain-of-Thought Distillation (SCoTD), a method to train a smaller student model on rationalizations sampled from a significantly larger teacher model. Experiments across several commonsense benchmarks show that: 1) SCoTD enhances the performance of the student model in both supervised and few-shot settings, and especially for challenge sets; 2) sampling many reasoning chains per instance from the teacher is paramount; and 3) after distillation, student chain-of-thoughts are judged by humans as comparable to the teacher, despite orders of magnitude fewer parameters. We test several hypotheses regarding what properties of chain-of-thought samples are important, e.g., diversity vs. teacher likelihood vs. open-endedness. We release our corpus of chain-of-thought samples and code.																																	2024-04-26	PPRN:73533047		
J	Qian, Shenhan; Kirschstein, Tobias; Schoneveld, Liam; Davoli, Davide; Giebenhain, Simon; Niessner, Matthias				Schoneveld, Liam/AFU-7558-2022; Qian, Shenhan/JXL-1437-2024						GaussianAvatars: Photorealistic Head Avatars with Rigged 3D Gaussians								Arxiv											2	2;2024-03-28;https://www.arxiv.org/abs/2312.02069v2| 1;2023-12-04;https://www.arxiv.org/abs/2312.02069v1	arXiv:2312.02069			http://creativecommons.org/licenses/by-nc-sa/4.0/	http://creativecommons.org/licenses/by-nc-sa/4.0/			preprint	Mar 28 2024	2024	We introduce GaussianAvatars, a new method to create photorealistic head avatars that are fully controllable in terms of expression, pose, and viewpoint. The core idea is a dynamic 3D representation based on 3D Gaussian splats that are rigged to a parametric morphable face model. This combination facilitates photorealistic rendering while allowing for precise animation control via the underlying parametric model, e.g., through expression transfer from a driving sequence or by manually changing the morphable model parameters. We parameterize each splat by a local coordinate frame of a triangle and optimize for explicit displacement offset to obtain a more accurate geometric representation. During avatar reconstruction, we jointly optimize for the morphable model parameters and Gaussian splat parameters in an end-to-end fashion. We demonstrate the animation capabilities of our photorealistic avatar in several challenging scenarios. For instance, we show reenactments from a driving video, where our method outperforms existing works by a significant margin.																																	2024-04-14	PPRN:86376935		
J	Shi, Lucy Xiaoyang; Hu, Zheyuan; Zhao, Tony Z.; Sharma, Archit; Pertsch, Karl; Luo, Jianlan; Levine, Sergey; Finn, Chelsea				王, 枫梅/AFV-7127-2022						Yell At Your Robot: Improving On-the-Fly from Language Corrections								Arxiv											1	1;2024-03-19;https://www.arxiv.org/abs/2403.12910v1	arXiv:2403.12910			http://creativecommons.org/licenses/by/4.0/	http://creativecommons.org/licenses/by/4.0/			preprint	Mar 19 2024	2024	Hierarchical policies that combine language and low-level control have been shown to perform impressively long-horizon robotic tasks, by leveraging either zero-shot high-level planners like pretrained language and vision-language models (LLMs/VLMs) or models trained on annotated robotic demonstrations. However, for complex and dexterous skills, attaining high success rates on long-horizon tasks still represents a major challenge -- the longer the task is, the more likely it is that some stage will fail. Can humans help the robot to continuously improve its long-horizon task performance through intuitive and natural feedback? In this paper, we make the following observation: high-level policies that index into sufficiently rich and expressive low-level language-conditioned skills can be readily supervised with human feedback in the form of language corrections. We show that even fine-grained corrections, such as small movements ("move a bit to the left"), can be effectively incorporated into high-level policies, and that such corrections can be readily obtained from humans observing the robot and making occasional suggestions. This framework enables robots not only to rapidly adapt to real-time language feedback, but also incorporate this feedback into an iterative training scheme that improves the high-level policy's ability to correct errors in both low-level execution and high-level decision-making purely from verbal feedback. Our evaluation on real hardware shows that this leads to significant performance improvement in long-horizon, dexterous manipulation tasks without the need for any additional teleoperation.																																	2024-04-12	PPRN:88244691		
J	Zhou, Weikang; Wang, Xiao; Xiong, Limao; Xia, Han; Gu, Yingshuang; Chai, Mingxu; Zhu, Fukang; Huang, Caishuang; Dou, Shihan; Xi, Zhiheng; Zheng, Rui; Gao, Songyang; Zou, Yicheng; Yan, Hang; Le, Yifan; Wang, Ruohui; Li, Lijun; Shao, Jing; Gui, Tao; Zhang, Qi; Huang, Xuanjing				Gui, Tao/LWI-6783-2024; Xi, Zhiheng/KUD-1665-2024; Zou, Yicheng/ISU-0863-2023						EasyJailbreak: A Unified Framework for Jailbreaking Large Language Models								Arxiv											1	1;2024-03-18;https://www.arxiv.org/abs/2403.12171v1	arXiv:2403.12171			http://arxiv.org/licenses/nonexclusive-distrib/1.0/	http://arxiv.org/licenses/nonexclusive-distrib/1.0/			preprint	Mar 18 2024	2024	Jailbreak attacks are crucial for identifying and mitigating the security vulnerabilities of Large Language Models (LLMs). They are designed to bypass safeguards and elicit prohibited outputs. However, due to significant differences among various jailbreak methods, there is no standard implementation framework available for the community, which limits comprehensive security evaluations. This paper introduces EasyJailbreak, a unified framework simplifying the construction and evaluation of jailbreak attacks against LLMs. It builds jailbreak attacks using four components: Selector, Mutator, Constraint, and Evaluator. This modular framework enables researchers to easily construct attacks from combinations of novel and existing components. So far, EasyJailbreak supports 11 distinct jailbreak methods and facilitates the security validation of a broad spectrum of LLMs. Our validation across 10 distinct LLMs reveals a significant vulnerability, with an average breach probability of 60% under various jailbreaking attacks. Notably, even advanced models like GPT-3.5-Turbo and GPT-4 exhibit average Attack Success Rates (ASR) of 57% and 33%, respectively. We have released a wealth of resources for researchers, including a web platform, PyPI published package, screencast video, and experimental outputs.																																	2024-04-12	PPRN:88239373		
J	Liu, Fangchen; Fang, Kuan; Abbeel, Pieter; Levine, Sergey										MOKA: Open-Vocabulary Robotic Manipulation through Mark-Based Visual Prompting								Arxiv											1	1;2024-03-05;https://www.arxiv.org/abs/2403.03174v1	arXiv:2403.03174			http://arxiv.org/licenses/nonexclusive-distrib/1.0/	http://arxiv.org/licenses/nonexclusive-distrib/1.0/			preprint	Mar 05 2024	2024	Open-vocabulary generalization requires robotic systems to perform tasks involving complex and diverse environments and task goals. While the recent advances in vision language models (VLMs) present unprecedented opportunities to solve unseen problems, how to utilize their emergent capabilities to control robots in the physical world remains an open question. In this paper, we present MOKA (Marking Open-vocabulary Keypoint Affordances), an approach that employs VLMs to solve robotic manipulation tasks specified by free-form language descriptions. At the heart of our approach is a compact point-based representation of affordance and motion that bridges the VLM's predictions on RGB images and the robot's motions in the physical world. By prompting a VLM pre-trained on Internet-scale data, our approach predicts the affordances and generates the corresponding motions by leveraging the concept understanding and commonsense knowledge from broad sources. To scaffold the VLM's reasoning in zero-shot, we propose a visual prompting technique that annotates marks on the images, converting the prediction of keypoints and waypoints into a series of visual question answering problems that are feasible for the VLM to solve. Using the robot experiences collected in this way, we further investigate ways to bootstrap the performance through in-context learning and policy distillation. We evaluate and analyze MOKA's performance on a variety of manipulation tasks specified by free-form language descriptions, such as tool use, deformable body manipulation, and object rearrangement.																																	2024-04-03	PPRN:88035097		
J	Tang, Zhengyang; Zhang, Xingxing; Wang, Benyou; Wei, Furu				Wang, Benyou/Y-5146-2019; Zhang, Xingxing/KYQ-3478-2024						MathScale: Scaling Instruction Tuning for Mathematical Reasoning								Arxiv											1	1;2024-03-05;https://www.arxiv.org/abs/2403.02884v1	arXiv:2403.02884			http://arxiv.org/licenses/nonexclusive-distrib/1.0/	http://arxiv.org/licenses/nonexclusive-distrib/1.0/			preprint	Mar 05 2024	2024	Large language models (LLMs) have demonstrated remarkable capabilities in problemsolving. However, their proficiency in solving mathematical problems remains inadequate. We propose MathScale, a simple and scalable method to create high-quality mathematical reasoning data using frontier LLMs (e.g., GPT-3.5). Inspired by the cognitive mechanism in human mathematical learning, it first extracts topics and knowledge points from seed math questions and then build a concept graph, which is subsequently used to generate new math questions. MathScale exhibits effective scalability along the size axis of the math dataset that we generate. As a result, we create a mathematical reasoning dataset (MathScaleQA) containing two million math questionanswer pairs. To evaluate mathematical reasoning abilities of LLMs comprehensively, we construct MWPBENCH, a benchmark of Math Word Problems, which is a collection of ten datasets (including GSM8K and MATH) covering K-12, college, and competition level math problems. We apply MathScaleQA to fine -tune open -source LLMs (e.g., LLaMA-2 and Mistral), resulting in significantly improved capabilities in mathematical reasoning. Evaluated on MWPBENCH, MathScale7B achieves state-of-the-art performance across all datasets, surpassing its best peers of equivalent size by 42.9% in micro average accuracy and 43.7% in macro average accuracy, respectively.																																	2024-04-02	PPRN:88028903		
